date,horse_no,plc,horse,jockey,trainer,actual_wt,declar_horse_wt,draw,lbw,running_position,finish_time,win_odds
2017/01/01,9,12,君子協定(S011),吳嘉晉,葉楚航,117,1070,2,9-1/2,12 13 12,0.59.03,99
2017/01/01,7,13,有福氣(V389),楊明綸,容天鵬,123,1200,6,9-3/4,10 12 13,0.59.06,34
2016/11/20,9,6,龍城勇將(S206),郭能,苗禮德,123,1218,3,2-1/2,5 5 6,1.08.66,30
2016/11/20,1,7,幸福指數(S143),蘇兆輝,告東尼,128,1148,4,2-1/2,1 1 7,1.08.68,12
2016/11/20,10,2,巴基之星(V325),蔡明紹,告東尼,124,1146,5,1/2,11 13 10 2,1.34.10,1.5
2016/11/20,5,3,再出奇(T152),莫雷拉,約翰摩亞,125,1161,7,3-3/4,3 4 5 3,1.34.61,16
2016/11/20,9,6,東方快車(T192),柏寶,蔡約翰,123,1165,9,2-3/4,6 6 6 4 6,2.01.35,10
2016/11/20,8,7,期惑(T198),蘇兆輝,告東尼,123,1149,1,3-3/4,2 3 3 5 7,2.01.54,8.6
2017/01/01,10,14,超越時空(T239),柏寶,蘇偉賢,121,1044,7,12,11 7 14,0.59.43,12
2016/12/04,1,1,合拍飛龍(T283),莫雷拉,約翰摩亞,133,1194,13,-,1 1 1 1 1,1.49.08,2.8
2016/11/20,8,8,永旺年年(T245),羅理雅,沈集成,123,1137,10,3-1/4,10 10 8,1.08.79,28
2016/11/20,7,9,誰可拼(S110),韋達,方嘉柏,123,1173,7,5,9 9 9,1.09.05,65
2016/11/20,4,4,小米周(T355),蔣嘉琦,葉楚航,124,1221,9,5,1 1 1 4,1.34.81,10
2016/11/20,14,5,超有利(P230),韋達,沈集成,120,1278,2,5-1/4,6 6 7 5,1.34.86,31
2016/11/20,7,8,喜蓮巨星(S152),蔡明紹,告東尼,123,1219,8,4-1/2,3 2 2 3 8,2.01.65,98
2016/11/20,1,9,威爾頓(P270),田泰安,約翰摩亞,128,1098,7,5,9 9 9 7 9,2.01.74,3.2
2016/12/04,7,2,非凡者(T089),史卓豐,徐雨石,129,1092,4,4-1/2,3 2 2 3 2,1.49.78,14
2016/12/04,6,3,保證滿意(P286),杜利萊,鄭俊偉,129,1102,3,4-1/2,2 3 4 2 3,1.49.80,9.6
2016/11/30,7,1,幸運日(S014),郭能,告東尼,122,1094,1,-,4 4 1,1.10.28,24
2016/11/20,10,10,飛來猛(S284),田泰安,約翰摩亞,123,1180,9,5,2 2 10,1.09.07,91
2016/11/20,6,6,勢必跑(T094),何澤堯,方嘉柏,123,1054,14,5-1/4,14 12 13 6,1.34.88,99
2016/11/20,13,7,大聚會(V293),田泰安,容天鵬,117,1080,6,5-3/4,2 3 3 7,1.34.96,99
2016/12/04,10,4,糖黐豆(S205),羅理雅,方嘉柏,129,1022,6,4-1/2,11 10 9 6 4,1.49.80,10
2016/12/04,5,5,心有靈犀(P405),潘頓,李易達,130,1068,1,4-1/2,14 8 8 5 5,1.49.82,7.1
2016/11/30,3,2,好益善(T302),羅理雅,沈集成,128,1163,6,一頭位,3 3 2,1.10.32,3.6
2016/11/30,1,3,肥仔(V071),柏寶,呂健威,133,1195,7,3/4,7 6 3,1.10.41,12
2016/11/23,11,1,太陽旺旺(V254),蘇狄雄,何良,116,1214,10,-,6 3 2 1,1.41.21,8.8
2016/11/20,3,1,美麗大師(S411),潘頓,告東尼,123,1137,8,-,8 9 8 1,1.33.79,3.3
2016/11/20,2,8,鈦金剛(S332),柏寶,蔡約翰,132,1150,4,6,4 2 2 8,1.34.99,41
2016/11/20,11,9,日威夜威(S362),莫艾誠,蘇偉賢,121,1150,10,6,13 14 14 9,1.35.00,99
2016/12/04,12,6,威旺財(S050),蘇兆輝,文家良,119,1113,2,8-1/2,8 6 6 4 6,1.50.46,11
2016/12/04,13,7,彩利(N192),蘇狄雄,吳定強,116,1059,5,9,13 11 11 8 7,1.50.52,16
2016/11/30,10,4,驍武(P097),韋達,霍利時,119,1134,5,1-1/4,8 9 4,1.10.49,12
2016/11/30,6,5,勁飛勁(V014),潘頓,葉楚航,125,1063,4,1-3/4,6 7 5,1.10.54,8.8
2016/11/23,3,2,開心駿馬(V008),郭能,告東尼,128,1100,7,短馬頭位,1 1 1 2,1.41.22,8.5
2016/11/23,10,3,怡德(T055),莫雷拉,霍利時,120,1025,1,1-1/4,4 6 5 3,1.41.42,3
2016/11/20,10,2,醒目名駒(S393),蔡明紹,告東尼,123,1155,2,短馬頭位,4 4 4 2,1.33.81,97
2016/11/20,8,3,首飾太陽(T301),莫雷拉,蔡約翰,123,1134,5,頸位,6 6 5 3,1.33.83,3.2
2016/11/20,1,10,包裝鬥士(S109),巫斯義,姚本輝,133,1133,12,6-1/4,10 7 6 10,1.35.02,54
2016/11/20,3,11,勝飛(P210),蘇兆輝,蘇保羅,130,1158,3,7-3/4,9 11 12 11,1.35.26,22
2016/12/04,3,8,華麗再現(V326),何澤堯,沈集成,130,1060,12,9,9 12 13 12 8,1.50.54,34
2016/12/04,2,9,天工駿駒(V036),巫顯東,容天鵬,123,1058,8,9-1/2,6 9 10 10 9,1.50.61,24
2016/11/30,4,6,摯友無敵(S279),田泰安,文家良,126,1068,9,1-3/4,2 2 6,1.10.57,18
2016/11/30,11,7,威風霸皇(V055),莫雷拉,蔡約翰,118,1122,2,2-1/4,5 5 7,1.10.63,3.3
2016/11/23,8,4,僥倖(T382),韋達,告達理,123,1129,6,2-1/4,2 4 3 4,1.41.57,14
2016/11/23,6,5,大情人(T109),潘頓,賀賢,123,1000,8,3-1/2,9 9 9 5,1.41.78,17
2016/11/23,4,1,勁嘉輝(T236),郭能,徐雨石,126,1139,10,-,10 10 9 1,1.40.72,13
2016/11/20,1,4,詠彩繽紛(S391),柏寶,蔡約翰,128,1154,3,1-1/4,2 2 2 4,1.34.00,13
2016/11/20,9,5,壯思飛(V110),巫斯義,約翰摩亞,123,1150,9,1-1/2,10 10 10 5,1.34.04,10
2016/11/20,8,12,馬跑得(V080),羅理雅,告達理,125,1221,13,7-3/4,12 9 8 12,1.35.27,16
2016/11/20,12,13,心花怒放(P214),祈普敦,苗禮德,120,1183,11,8-1/2,7 8 9 13,1.35.38,99
2016/12/04,14,10,皇龍寶駒(P130),田泰安,鄭俊偉,113,1109,7,12-1/2,4 4 3 7 10,1.51.09,30
2016/12/04,4,11,友歡笑(S074),郭能,霍利時,130,962,11,16-1/4,7 7 7 9 11,1.51.70,16
2016/11/30,2,8,超好玩(T024),祈普敦,何良,131,1200,3,2-1/2,1 1 8,1.10.66,7
2016/11/30,8,9,旅遊智者(V121),連達文,蘇偉賢,120,1101,8,2-1/2,10 10 9,1.10.68,41
2016/11/23,4,6,精壯神駿(S414),羅理雅,沈集成,128,1140,2,4,7 8 7 6,1.41.85,9.3
2016/11/23,5,7,傾心星(V217),杜利萊,方嘉柏,124,1297,3,5,8 7 8 7,1.42.03,4.4
2016/11/23,2,2,美麗鉅星(T411),潘頓,約翰摩亞,129,1279,8,頸位,7 6 4 2,1.40.80,4.1
2016/11/23,9,3,紅運精彩(T417),莫雷拉,蔡約翰,119,1083,11,1-1/4,9 8 7 3,1.40.93,8.7
2016/11/20,5,6,美麗之星(S117),蘇兆輝,告東尼,123,1198,4,2,1 1 1 6,1.34.11,14
2016/11/20,4,7,喜蓮獎星(V167),布文,約翰摩亞,123,1060,7,2,9 7 7 7,1.34.12,6.1
2016/11/20,7,14,歡樂盈盈(T315),杜利萊,沈集成,125,1116,1,24-1/4,8 10 11 14,1.37.88,59
2016/11/20,(V111),WV,摩高一丈117,史卓豐,約翰摩亞,1054,---,---,-,,---,---
2016/12/04,8,12,肯利多(T053),莫艾誠,高伯新,129,1051,14,17,10 14 12 11 12,1.51.79,12
2016/12/04,11,13,多多快(P401),蔣嘉琦,苗禮德,121,1098,10,52-1/2,5 5 5 13 13,1.57.50,19
2016/11/30,9,10,欣喜欣喜(V247),蘇兆輝,苗禮德,119,1144,10,3-1/2,9 8 10,1.10.84,20
2016/11/30,12,11,金鹿(P121),蘇狄雄,容天鵬,114,1133,12,3-3/4,12 12 11,1.10.87,21
2016/11/23,12,8,好準確(V215),田泰安,蘇保羅,116,1158,11,8,11 12 11 8,1.42.48,85
2016/11/23,7,9,龍船(V186),柏寶,蔡約翰,123,1068,4,8-1/4,5 5 6 9,1.42.54,11
2016/11/23,6,4,爪皇烈焰(T353),史卓豐,霍利時,124,1175,5,1-3/4,8 9 10 4,1.40.99,3.7
2016/11/23,1,5,英明勇將(T348),柏寶,呂健威,133,1094,1,2,4 4 2 5,1.41.03,8.3
2016/11/20,7,8,準備就緒(S183),田泰安,方嘉柏,123,1119,6,2-1/4,5 5 6 8,1.34.16,58
2016/11/20,2,9,大印銀紙(T148),蘇銘倫,高伯新,128,1205,1,4,3 3 3 9,1.34.41,9.2
2016/12/04,9,14,跑出彩虹(T237),梁家俊,何良,127,1042,9,56-1/2,12 13 14 14 14,1.58.13,83
2016/11/30,5,12,順風順水(V292),莫艾誠,賀賢,125,1179,11,3-3/4,11 11 12,1.10.87,87
2016/11/23,1,10,旅遊拿督(V235),史卓豐,高伯新,133,1073,12,8-1/2,10 10 10 10,1.42.56,53
2016/11/23,9,11,大寶藏(N436),蔣嘉琦,葉楚航,115,1138,5,9-1/4,12 11 12 11,1.42.70,14
2016/11/20,4,1,活力小駒(S269),潘頓,蘇保羅,127,1104,13,-,13 8 1,1.09.40,15
2016/11/23,11,6,鎏金驃(V050),田泰安,賀賢,118,1103,12,2-1/4,11 11 11 6,1.41.07,35
2016/11/23,5,7,實業風采(S023),莫艾誠,葉楚航,124,1214,7,2-1/2,5 5 6 7,1.41.12,20
2016/11/20,6,10,包裝奔馳(S386),羅理雅,姚本輝,123,1182,10,4-3/4,7 8 9 10,1.34.55,15
2016/11/23,2,12,劍飛聲(S054),何澤堯,文家良,130,1084,9,13-1/4,3 2 4 12,1.43.34,99
2016/11/23,6,1,順勢寶(V310),柏寶,賀賢,133,1033,11,-,11 7 1,1.10.54,8.9
2016/11/20,2,2,英勇大師(S212),蘇兆輝,告東尼,133,1206,11,短馬頭位,9 4 2,1.09.43,15
2016/11/20,3,3,一片光明(T268),巫斯義,徐雨石,129,1004,4,1/2,4 5 3,1.09.49,11
2016/11/23,5,1,大寶庫(P088),田泰安,葉楚航,130,1212,10,-,2 3 3 3 1,1.51.82,10
2016/11/23,3,8,加州再豫(T406),蔡明紹,告東尼,126,1171,6,3,3 3 5 8,1.41.19,10
2016/11/23,8,9,行善積福(S278),蔣嘉琦,文家良,114,1102,4,5-1/2,6 7 8 9,1.41.61,18
2016/11/23,10,2,開心有你(T402),蔣嘉琦,姚本輝,115,1123,6,短馬頭位,1 1 2,1.10.56,5.9
2016/11/23,12,3,開心遊戲(V024),何澤堯,蔡約翰,116,1123,7,1-1/2,8 8 3,1.10.79,22
2016/11/20,12,4,紅衣醒神(V153),莫雷拉,蔡約翰,119,1117,1,1/2,10 9 4,1.09.50,1.8
2016/11/20,7,5,嘉福(V059),蔣嘉琦,文家良,117,1153,6,3/4,2 2 5,1.09.56,8.1
2016/11/23,4,2,心有靈犀(P405),潘頓,李易達,131,1072,9,3/4,11 11 6 2 2,1.51.96,9.4
2016/11/23,11,3,董事長(P407),蘇狄雄,何良,111,1079,7,1-1/4,1 1 1 1 3,1.52.02,17
2016/11/30,11,1,金碧光芒(T431),連達文,蘇保羅,120,1187,8,-,2 2 2 2 1,1.51.25,17
2016/11/23,7,10,雲呢拿(P439),何澤堯,方嘉柏,121,1094,2,8,12 12 12 10,1.41.99,42
2016/11/23,12,11,澤心星(S399),祈普敦,方嘉柏,118,983,3,12-1/2,1 1 1 11,1.42.71,21
2016/11/23,1,4,騰龍超影(T372),羅理雅,蘇保羅,133,1138,3,2-1/2,7 6 4,1.10.96,15
2016/11/23,4,5,大英雄(V278),杜利萊,沈集成,127,1259,5,3,6 5 5,1.11.01,17
2016/11/20,10,6,萬馬奔騰(S142),何澤堯,呂健威,118,1120,7,3,5 3 6,1.09.87,91
2016/11/20,1,7,宇宙車神(V251),貝湯美,約翰摩亞,133,1226,14,3-1/4,1 1 7,1.09.93,9
2016/11/30,10,1,星際武士(S104),莫艾誠,蘇偉賢,118,1143,4,-,1 1 1,1.10.47,4.5
2016/11/30,4,1,達羅素(V246),潘頓,蔡約翰,127,1042,5,-,5 7 6 6 1,1.49.71,3.6
2016/11/30,8,1,開心有你(T402),連達文,姚本輝,119,1116,4,-,1 1 1,1.09.83,4
2016/11/23,3,4,糖黐豆(S205),莫雷拉,方嘉柏,131,1031,1,2-3/4,6 7 9 9 4,1.52.26,2.5
2016/11/23,2,5,鼓浪飛星(S423),羅理雅,姚本輝,132,1107,6,3,5 6 7 6 5,1.52.29,4.5
2016/11/30,8,2,飛馬再威(T338),田泰安,賀賢,124,1028,6,一頭位,6 6 6 5 2,1.51.27,5.1
2016/11/30,3,3,招多福(T232),史卓豐,苗禮德,130,1113,10,3/4,9 7 8 7 3,1.51.38,21
2016/11/23,10,12,勇創潮流(P099),黎海榮,何良,119,1066,9,20-1/4,2 2 3 12,1.43.94,10
2016/11/23,(V043),WV,段段有113,蘇狄雄,沈集成,987,---,---,-,,---,---
2016/11/23,2,6,飛哥(N342),郭能,高伯新,130,1157,9,5-1/2,10 10 6,1.11.42,30
2016/11/23,8,7,手到拿來(P396),莫雷拉,容天鵬,122,1192,10,6,2 2 7,1.11.50,6.6
2016/11/20,8,8,鐵胆王(T419),史卓豐,容天鵬,122,1184,8,3-1/4,8 7 8,1.09.94,22
2016/11/20,6,9,軍必勝(V372),韋達,葉楚航,123,1087,12,4-1/4,14 13 9,1.10.10,16
2016/11/30,12,2,路路發(N186),莫雷拉,高伯新,116,974,10,1-1/4,7 7 2,1.10.65,11
2016/11/30,2,3,越跑越好(T140),郭能,蘇保羅,129,1173,12,1-1/2,8 8 3,1.10.69,10
2016/11/30,10,2,勝利仔(S355),莫雷拉,賀賢,118,1180,2,頸位,8 9 8 8 2,1.49.77,2
2016/11/30,6,3,蓮花巨星(T145),祈普敦,約翰摩亞,123,1043,3,1-1/4,10 8 7 7 3,1.49.93,11
2016/11/30,12,2,星光大師(T405),蘇兆輝,告東尼,115,1109,11,2-3/4,2 2 2,1.10.28,10
2016/11/30,2,3,越感(T273),韋達,霍利時,131,1211,3,3,4 4 3,1.10.29,6.7
2016/11/23,9,6,活潑飛揚(V061),蔣嘉琦,告達理,118,1193,2,3-1/4,3 5 5 4 6,1.52.33,35
2016/11/23,10,7,永常勝(P415),莫艾誠,李易達,119,1006,3,5-1/2,10 10 11 11 7,1.52.72,11
2016/11/30,8,1,通勝(S246),莫雷拉,方嘉柏,123,1027,2,-,6 6 5 1,1.41.11,4
2016/11/30,4,4,馬狀元(S378),祈普敦,姚本輝,128,1085,3,1-1/4,1 1 1 1 4,1.51.47,6.3
2016/11/30,9,5,想贏就贏(T385),杜利萊,方嘉柏,121,1175,2,1-3/4,5 5 5 8 5,1.51.53,9.9
2016/11/23,3,8,勝利歡星(V358),祈普敦,約翰摩亞,128,1063,2,8-3/4,5 4 8,1.11.93,4.5
2016/11/23,9,9,威先生(T334),蘇狄雄,何良,118,1211,1,10-1/4,4 3 9,1.12.20,7.8
2016/11/20,9,10,酣睡密碼(S275),田泰安,苗禮德,122,1105,3,5-1/4,6 10 10,1.10.23,25
2016/11/20,11,11,文藝學家(V183),莫艾誠,高伯新,119,1092,10,7-3/4,12 12 11,1.10.65,99
2016/11/30,1,4,好叻仔(V102),杜利萊,鄭俊偉,133,1173,5,1-1/2,2 2 4,1.10.70,5.8
2016/11/30,4,5,智勝明駒(T320),羅理雅,方嘉柏,128,1135,1,1-1/2,4 3 5,1.10.73,2.9
2016/11/30,12,4,皇者拍檔(N394),蘇兆輝,方嘉柏,116,1070,9,2-1/4,11 12 12 11 4,1.50.07,22
2016/11/30,11,5,快樂神駒(T416),史卓豐,苗禮德,116,1097,11,4-1/4,4 3 2 2 5,1.50.37,20
2016/11/30,7,4,勝利名星(T426),柏寶,方嘉柏,121,1192,6,3,5 5 4,1.10.32,8
2016/11/30,5,5,魅力知心(T341),莫雷拉,蘇保羅,122,1084,2,4-1/4,3 3 5,1.10.51,3.4
2016/11/23,8,8,勇晉神駒(T233),祈普敦,霍利時,125,1040,5,7,8 8 8 8 8,1.52.95,10
2016/11/23,1,9,白玉凱旋(P070),柏寶,李易達,133,1009,11,7-3/4,4 4 4 7 9,1.53.07,13
2016/11/30,2,2,搖錢樹(P272),柏寶,霍利時,129,1060,9,3/4,10 10 10 2,1.41.24,6.9
2016/11/30,5,3,野外桃源(N166),郭能,徐雨石,128,1122,5,2-1/4,7 7 9 3,1.41.46,11
2016/11/30,1,6,風采(P423),羅理雅,葉楚航,133,1019,4,2,7 9 9 9 6,1.51.55,16
2016/11/30,6,7,特獎(V189),潘頓,蘇偉賢,124,1115,7,2-1/4,4 4 4 4 7,1.51.60,8.3
2016/11/23,5,10,榮冠大道(V378),潘頓,葉楚航,125,1157,8,15-1/2,12 11 10,1.13.00,8.6
2016/11/23,7,11,快馬奔馳(V413),田泰安,徐雨石,122,1195,12,27,9 9 11,1.14.87,22
2016/11/20,5,12,幸運年年(T293),羅理雅,沈集成,126,1187,9,12-1/4,11 14 12,1.11.38,32
2016/11/20,13,13,你知我心(P041),杜利萊,告達理,120,1203,5,12-1/2,3 6 13,1.11.41,99
2016/11/30,5,6,盛勢(V243),史卓豐,葉楚航,126,1063,3,2,6 5 6,1.10.78,9
2016/11/30,9,7,駿瑪(T340),蘇兆輝,徐雨石,120,1085,2,3-1/2,5 6 7,1.11.01,8.9
2016/11/30,2,6,發明小子(T379),羅理雅,沈集成,130,1008,7,5-1/4,1 4 5 4 6,1.50.56,11
2016/11/30,5,7,海利多(V188),郭能,沈集成,125,1011,1,5-1/2,7 5 4 5 7,1.50.61,9.4
2016/11/30,6,6,勇少爺(T397),郭能,文家良,121,1084,9,5-1/4,10 9 6,1.10.65,12
2016/11/30,9,7,必得勝(T050),莫艾誠,容天鵬,118,1206,1,5-1/4,6 6 7,1.10.68,15
2016/11/23,5,1,超強快駒(V105),莫雷拉,沈集成,129,1043,1,-,5 7 8 1,1.41.63,1.9
2016/11/30,2,1,海翡翠(V307),潘頓,約翰摩亞,132,1187,2,-,2 1 1,1.10.04,2.7
2016/11/23,7,10,無敵劍俠(P168),史卓豐,告達理,125,1168,4,9,9 9 10 10 10,1.53.26,45
2016/11/23,6,11,幸運贏贏(V091),何澤堯,徐雨石,125,1065,8,12,7 2 2 5 11,1.53.76,52
2016/11/30,4,4 平頭馬,心中有善(V164),莫艾誠,葉楚航,128,1065,3,2-1/2,3 4 3 4,1.41.51,12
2016/11/30,11,4 平頭馬,威德將軍(S286),史卓豐,苗禮德,121,1089,8,2-1/2,12 12 11 4,1.41.51,9.5
2016/11/30,7,8,萬眾期待(N284),郭能,何良,124,1060,5,2-1/2,3 3 3 3 8,1.51.66,16
2016/11/30,12,9,越駿寶(T314),蘇狄雄,李易達,114,1031,9,3,11 12 12 11 9,1.51.71,19
2016/11/23,11,12,美麗之友(T415),史卓豐,告東尼,119,1133,4,多個馬位,3 12 12,1.39.68,13
2016/11/23,(T218),WV,海都巨星122,韋達,呂健威,979,---,---,-,,---,---
2016/11/20,14,14,享耆成(M085),蘇狄雄,李易達,116,1172,2,14-1/2,7 11 14,1.11.71,99
2016/11/30,3,8,御風雲(V231),韋達,文家良,129,1174,11,5,10 10 8,1.11.27,30
2016/11/30,11,9,快樂火龍(V108),田泰安,告達理,116,1023,7,7-1/4,3 4 9,1.11.64,36
2016/11/30,8,8,銀豐神駒(S106),田泰安,吳定強,119,1068,8,8-3/4,3 1 1 1 8,1.51.12,96
2016/11/30,7,9,雲呢拿(P439),柏寶,方嘉柏,123,1089,12,10-1/2,12 11 9 9 9,1.51.40,45
2016/11/30,4,8,放馬過來(V407),潘頓,葉楚航,124,1155,7,6-1/4,9 7 8,1.10.81,17
2016/11/30,11,9,福愛寶(T062),史卓豐,賀賢,116,1234,12,7-1/4,12 12 9,1.10.98,41
2016/11/23,10,2,勁勇威龍(S078),韋達,文家良,121,1051,9,一頭位,10 10 9 2,1.41.65,13
2016/11/23,3,3,明月光(T369),郭能,蘇保羅,130,1004,4,3/4,8 8 7 3,1.41.75,9.3
2016/11/30,11,2,喜悅再來(T350),韋達,蔡約翰,120,991,4,4-1/2,3 3 2,1.10.74,20
2016/11/30,3,3,同進(V315),何澤堯,方嘉柏,129,1079,6,4-3/4,10 9 3,1.10.79,11
2016/11/30,1,6,大天龍(T339),祈普敦,何良,130,1100,11,2-1/2,9 9 7 6,1.41.53,14
2016/11/30,12,7,活潑飛揚(V061),蘇狄雄,告達理,116,1186,7,3-1/2,11 11 12 7,1.41.67,16
2016/11/30,2,10,醉必勝(P151),蘇兆輝,約翰摩亞,131,1085,1,6,10 10 11 12 10,1.52.21,8.7
2016/11/30,10,11,領航大師(T160),莫艾誠,沈集成,120,1166,11,6,12 11 10 10 11,1.52.22,13
2016/11/30,7,10,盛勢東方(V295),蘇狄雄,何良,123,1023,6,7-1/2,9 9 10,1.11.66,99
2016/11/30,8,11,紅太陽(V145),連達文,苗禮德,122,1052,8,20-3/4,12 12 11,1.13.78,99
2016/11/30,3,10,美麗出擊(V240),何澤堯,告東尼,127,1081,10,15-1/4,6 6 10 12 10,1.52.15,56
2016/11/30,9,11,天同(V218),莫艾誠,高伯新,118,1279,4,15-1/2,2 2 3 3 11,1.52.18,99
2016/11/30,10,10,超然(V255),田泰安,鄭俊偉,117,1088,10,7-1/2,11 11 10,1.11.05,61
2016/11/30,3,11,中華寶貝(S172),羅理雅,徐雨石,125,1158,8,9,8 10 11,1.11.29,20
2016/11/20,14,1,翔惑(V223),莫雷拉,蔡約翰,117,1152,4,-,1 4 2 1,1.21.74,2.8
2016/11/23,9,4,勁伶利(V377),蔡明紹,告東尼,122,1051,10,2-1/4,2 1 1 4,1.42.00,13
2016/11/23,1,5,滿載而來(V182),田泰安,霍利時,133,1015,8,2-1/2,11 11 11 5,1.42.02,32
2016/11/30,8,4,信是有緣(P145),莫艾誠,姚本輝,125,1204,3,5-1/4,7 5 4,1.10.87,16
2016/11/30,9,5,一定賺(V398),郭能,告東尼,124,1232,12,6,1 2 5,1.11.01,17
2016/11/30,6,8,頂級大師(S351),田泰安,李易達,118,999,1,4-1/2,5 5 6 8,1.41.84,39
2016/11/30,7,9,鼓浪飛星(S423),蘇兆輝,姚本輝,126,1093,12,5-1/4,4 2 2 9,1.41.96,6.7
2016/11/30,5,12,勁豐裕(T105),莫雷拉,蔡約翰,128,1134,12,10-3/4,8 8 7 6 12,1.52.97,5.8
2016/11/30,6,12,東方孖寶(T267),黎海榮,吳定強,125,1080,9,21-3/4,11 11 12,1.13.96,99
2016/11/30,1,12,奇妙星光(V408),蘇狄雄,何良,128,1005,6,15-1/2,9 10 11 10 12,1.52.19,99
2016/11/30,1,12,中游新星(V045),蘇狄雄,沈集成,131,1142,5,12-3/4,7 8 12,1.11.86,99
2016/11/20,4,2,勝得威(A025),蔡明紹,告東尼,129,1100,9,1-1/4,12 11 11 2,1.21.95,5.9
2016/11/20,3,3,綠勇士(V126),布文,約翰摩亞,130,1173,1,1-1/4,8 8 7 3,1.21.96,9.7
2016/11/23,2,6,肇慶威威(S379),羅理雅,吳定強,131,1040,5,3,4 5 6 6,1.42.09,7.1
2016/11/23,4,7,家多福(V185),史卓豐,苗禮德,129,1043,3,5-3/4,9 9 10 7,1.42.55,15
2016/11/30,12,6,泡泡達人(T346),黎海榮,沈集成,116,1048,7,6-3/4,4 4 6,1.11.11,18
2016/11/30,6,7,中華壹號(T207),莫雷拉,容天鵬,128,1142,11,7-1/4,11 11 7,1.11.21,4.6
2016/11/30,9,10,好友心(T079),潘頓,文家良,122,1254,6,7-1/2,1 1 1 10,1.42.31,6.3
2016/11/30,10,11,元豐泰(M255),韋達,吳定強,122,1088,4,8-1/4,2 3 4 11,1.42.41,40
2016/11/20,10,4,獅子驄(V290),何澤堯,徐雨石,118,1197,8,3,2 2 1 4,1.22.21,99
2016/11/20,8,5,三思飛駒(T142),巫斯義,文家良,122,1077,3,3,9 9 8 5,1.22.21,17
2016/11/23,7,8,執子之手(P185),蔣嘉琦,呂健威,122,1205,7,6-1/2,6 3 2 8,1.42.66,12
2016/11/23,6,9,數碼先鋒(V177),莫艾誠,賀賢,127,1083,11,7,12 12 12 9,1.42.75,99
2016/11/30,4,8,索先生(T330),柏寶,賀賢,131,1098,5,7-1/4,6 6 8,1.11.21,8
2016/11/30,7,9,可攻可守(V365),蘇兆輝,蘇偉賢,126,1120,8,8,8 8 9,1.11.31,11
2016/11/30,3,12,哈哈笑(T071),杜利萊,鄭俊偉,128,1096,10,9-1/2,8 8 8 12,1.42.62,15
2016/11/30,(P001),WV,公証揚聖128,田泰安,呂健威,1117,---,---,-,,---,---
2016/11/20,9,6,友瑩勢(T351),蘇兆輝,蘇保羅,121,1113,13,3-1/2,4 1 3 6,1.22.28,5.9
2016/11/20,2,7,皇仁大師(V099),潘頓,鄭俊偉,132,1082,2,4-1/2,5 6 5 7,1.22.48,5.3
2016/11/23,8,10,威震天(V119),黎海榮,姚本輝,127,1083,6,7-1/4,7 6 4 10,1.42.77,64
2016/11/23,12,11,至尊駿爵(P344),蘇狄雄,蘇偉賢,113,1157,2,8,1 4 5 11,1.42.92,27
2016/11/30,5,10,大龍騰(T381),田泰安,霍利時,129,1180,1,8,9 7 10,1.11.31,10
2016/11/30,1,11,大將風雲(N426),蘇狄雄,何良,131,1177,9,9-3/4,12 12 11,1.11.58,97
2016/11/20,6,8,靚猴王(S280),祈普敦,文家良,127,1078,12,4-1/2,3 3 4 8,1.22.48,52
2016/11/20,1,9,一道(T399),韋達,呂健威,133,1138,6,6-1/4,7 7 9 9,1.22.76,99
2016/11/23,11,12,有衝勁(T220),祈普敦,李易達,118,995,12,8-1/4,3 2 3 12,1.42.93,13
2016/11/30,10,12,大智大慧(V228),祈普敦,苗禮德,123,1087,10,27,5 10 12,1.14.37,99
2016/11/20,10,1,凱倫之寶(P358),羅理雅,沈集成,122,1030,5,-,9 9 10 9 1,2.03.02,18
2016/11/20,11,10,大運舞台(T256),蘇狄雄,葉楚航,118,1089,5,6-1/2,6 5 6 10,1.22.77,56
2016/11/20,13,11,幸運興隆(V076),柏寶,蘇偉賢,119,1176,10,7-1/2,11 10 10 11,1.22.95,9.1
2016/11/23,7,1,笑眼光(S291),郭能,蘇偉賢,121,1103,5,-,2 2 1,1.10.95,11
2016/11/20,11,2,凱明神駒(T195),蘇兆輝,苗禮德,116,1180,3,頸位,6 6 6 6 2,2.03.07,10
2016/11/20,8,3,康樂神駒(T363),杜利萊,高伯新,122,1145,4,1/2,5 5 4 4 3,2.03.13,16
2016/11/20,5,12,睡德福(T117),田泰安,苗禮德,127,1151,14,7-3/4,13 13 12 12,1.22.99,75
2016/11/20,7,13,銳闖(V349),杜利萊,方嘉柏,123,1060,11,17,14 14 13 13,1.24.47,99
2016/11/23,2,2,雄霸(V021),莫雷拉,苗禮德,132,1222,4,1/2,5 5 2,1.11.05,2.9
2016/11/23,8,3,光速銀桂(P422),田泰安,方嘉柏,118,1217,9,3/4,7 7 3,1.11.07,14
2016/11/20,2,4,將才(V125),韋達,告東尼,128,1050,7,1-3/4,8 8 9 8 4,2.03.30,9.4
2016/11/20,6,5,海利多(V188),郭能,沈集成,124,1015,2,1-3/4,7 7 7 7 5,2.03.32,10
2016/11/20,12,14,團圓豐收(V409),史卓豐,賀賢,119,1083,7,49-1/2,10 12 14 14,1.29.67,99
2016/11/23,11,4,銀城福星(V088),蔣嘉琦,約翰摩亞,111,1136,2,3/4,1 1 4,1.11.08,13
